Time,Load (MW),Solar Generation (MW),Price ($/MWh),s1_Gen,s2_Line,s3_XFMR,P_available,Label_y
2021-03-09 01:00:00,2033.0876510139115,0.0,30.35,1,1,1,3040.0,1
2021-03-09 01:15:00,2003.172266662343,0.0,28.25,1,1,1,3040.0,1
2021-03-09 01:30:00,2006.7804266440476,0.0,28.25,1,1,1,3040.0,1
2021-03-09 01:45:00,2010.285529233996,0.0,28.25,1,1,1,3040.0,1
2021-03-09 02:00:00,1991.3299439147536,0.0,28.25,1,1,1,3040.0,1
2021-03-09 02:15:00,1948.4841819897251,0.0,28.18,1,1,1,3040.0,1
2021-03-09 02:30:00,1957.9905770372043,0.0969408,28.18,1,1,1,3040.0969408,1
2021-03-09 02:45:00,1939.8515495126567,0.0,28.18,1,1,1,3040.0,1
2021-03-09 03:00:00,1939.319229524524,0.0,28.18,1,1,1,3040.0,1
2021-03-09 03:15:00,1961.65221661014,0.0,29.32,1,1,1,3040.0,1
2021-03-09 03:30:00,1931.6918485248946,0.0,29.32,1,1,1,3040.0,1
2021-03-09 03:45:00,1819.5778252754712,0.2504304,29.32,1,1,1,3040.2504304,1
2021-03-09 04:00:00,1856.961877988067,1.3894848,29.32,1,1,1,3041.3894848,1
2021-03-09 04:15:00,1838.761438091481,7.64082,30.3,1,1,1,3047.64082,1
2021-03-09 04:30:00,1929.0380846700293,12.556526400000001,30.3,1,1,1,3052.5565264,1
2021-03-09 04:45:00,1932.976883934121,31.5474984,30.3,1,1,1,3071.5474984,1
2021-03-09 05:00:00,1959.8517574225352,50.264478,30.3,1,1,1,3090.264478,1
2021-03-09 05:15:00,2046.495815827327,95.07603600000002,37.93,1,1,1,3135.076036,1
2021-03-09 05:30:00,2126.542800308652,124.387164,37.93,1,1,1,3164.387164,1
2021-03-09 05:45:00,2187.4935722475757,183.77754120000003,37.93,1,1,1,3223.7775412,1
2021-03-09 06:00:00,2247.88464689349,222.41046959999997,37.93,1,1,1,3262.4104696,1
2021-03-09 06:15:00,2334.144101548517,288.02862000000005,47.24,1,1,1,3328.02862,1
2021-03-09 06:30:00,2375.2984199482635,367.8519636,47.24,1,1,1,3407.8519636,1
2021-03-09 06:45:00,2500.052434454104,390.8080836,47.24,1,1,1,3430.8080836,1
2021-03-09 07:00:00,2613.3430443474535,377.0687448,47.24,1,1,1,3417.0687448,1
2021-03-09 07:15:00,2762.143363949266,484.3714392,45.22,1,1,1,3524.3714392,1
2021-03-09 07:30:00,2866.5058619032015,548.3981448000001,45.22,1,1,1,3588.3981448,1
2021-03-09 07:45:00,2827.035911505091,568.0199052,45.22,1,1,1,3608.0199052,1
2021-03-09 08:00:00,2844.9788886087026,680.7539772000001,45.22,1,1,1,3720.7539772,1
2021-03-09 08:15:00,2943.6222646160077,788.8005576,37.77,1,1,1,3828.8005576,1
2021-03-09 08:30:00,2927.75359368825,803.1639528000002,37.77,1,1,1,3843.1639528,1
2021-03-09 08:45:00,2744.6325774435736,983.2503384,37.77,1,1,1,4023.2503384,1
2021-03-09 09:00:00,3030.1897738393836,989.169786,37.77,1,1,1,4029.169786,1
2021-03-09 09:15:00,2730.4462423328623,1020.9152052,35.67,1,1,1,4060.9152052,1
2021-03-09 09:30:00,3053.102884308584,1069.9685964,35.67,1,1,1,4109.9685964,1
2021-03-09 09:45:00,2927.9949354152204,1220.8764744,35.67,1,1,1,4260.8764744,1
2021-03-09 10:00:00,3058.8649206297177,1179.7580916000002,35.67,1,1,1,4219.758091600001,1
2021-03-09 10:15:00,3065.3404090162194,1322.0490095999999,34.29,1,1,1,4362.049009599999,1
2021-03-09 10:30:00,3227.9753326938253,1315.9397196000002,34.29,1,1,1,4355.9397196,1
2021-03-09 10:45:00,3326.721071728363,1301.3911944,34.29,1,1,1,4341.3911944,1
2021-03-09 11:00:00,3175.2190323658874,1516.28202,34.29,1,1,1,4556.282020000001,1
2021-03-09 11:15:00,3221.2387189661613,1360.1756916000002,32.02,1,1,1,4400.1756916,1
2021-03-09 11:30:00,3170.9018944785344,1316.8256508000002,32.02,1,1,1,4356.8256508,1
2021-03-09 11:45:00,3216.39118594296,1179.0593100000003,32.02,1,1,1,4219.059310000001,1
2021-03-09 12:00:00,3027.7933535548063,1280.867346,32.02,1,1,1,4320.867346,1
2021-03-09 12:15:00,2925.173294291977,1357.3906631999998,30.0,1,1,1,4397.3906632,1
2021-03-09 12:30:00,2865.3138850729465,1286.2630439999998,30.0,1,1,1,4326.263043999999,1
2021-03-09 12:45:00,2968.4674651116575,1304.3377907999998,30.0,1,1,1,4344.3377908,1
2021-03-09 13:00:00,2987.659771385459,1405.0868831999999,30.0,1,1,1,4445.0868832,1
2021-03-09 13:15:00,3233.3903589010392,1115.8141896,31.01,1,1,1,4155.8141896,1
2021-03-09 13:30:00,3038.658179407088,985.0814424,31.01,1,1,1,4025.0814424,1
2021-03-09 13:45:00,3019.214722182847,941.221116,31.01,1,1,1,3981.221116,1
2021-03-09 14:00:00,3019.9581145963475,966.4479396,31.01,1,1,1,4006.4479396,1
2021-03-09 14:15:00,3207.952724019306,914.9737212000001,32.32,1,1,1,3954.9737212,1
2021-03-09 14:30:00,3285.1693404990524,834.1762572,32.32,1,1,1,3874.1762572,1
2021-03-09 14:45:00,3492.5284202903863,693.9931284,32.32,1,1,1,3733.9931284,1
2021-03-09 15:00:00,3446.8511934506732,671.63481,32.32,1,1,1,3711.63481,1
2021-03-09 15:15:00,3469.981017808603,539.2035791999999,33.84,1,1,1,3579.2035791999997,1
2021-03-09 15:30:00,3496.1288821192884,425.2207212,33.84,1,1,1,3465.2207212,0
2021-03-09 15:45:00,3533.963545073683,416.7787932,33.84,1,1,1,3456.7787932,0
2021-03-09 16:00:00,3758.986578702848,395.61338520000004,33.84,1,1,1,3435.6133852000003,0
2021-03-09 16:15:00,3639.2285046208913,360.4332996,37.83,1,1,1,3400.4332996,0
2021-03-09 16:30:00,3431.903982626199,305.54595720000003,37.83,1,1,1,3345.5459572,0
2021-03-09 16:45:00,3382.525367281158,271.9835712,37.83,1,1,1,3311.9835712,0
2021-03-09 17:00:00,3343.8054986594966,236.06633159999998,37.83,1,1,1,3276.0663316,0
2021-03-09 17:15:00,3429.5277577805964,172.13993280000003,47.87,1,1,1,3212.1399328,0
2021-03-09 17:30:00,3428.995976880975,149.056578,47.87,1,1,1,3189.056578,0
2021-03-09 17:45:00,3358.4972180994014,93.93159600000001,47.87,1,1,1,3133.931596,0
2021-03-09 18:00:00,3362.5655423821595,80.272368,47.87,1,1,1,3120.272368,0
2021-03-09 18:15:00,3342.0417041554656,43.2019368,62.2,1,1,1,3083.2019368,0
2021-03-09 18:30:00,3275.264499118637,34.2786708,62.2,1,1,1,3074.2786708,0
2021-03-09 18:45:00,3315.790247579409,18.6267708,62.2,1,1,1,3058.6267708,0
2021-03-09 19:00:00,3261.785614855932,11.2437864,62.2,1,1,1,3051.2437864,0
2021-03-09 19:15:00,3263.921312204158,1.0057608,52.35,1,1,1,3041.0057608,0
2021-03-09 19:30:00,3221.034286785225,0.0767448,52.35,1,1,1,3040.0767448,0
2021-03-09 19:45:00,3217.6576216783765,0.0,52.35,1,1,1,3040.0,0
2021-03-09 20:00:00,3258.506367958403,0.0,52.35,1,1,1,3040.0,0
2021-03-09 20:15:00,3214.985149713877,0.0,51.0,1,1,1,3040.0,0
2021-03-09 20:30:00,3149.778824209782,0.0,51.0,1,1,1,3040.0,0
2021-03-09 20:45:00,3173.285051380435,0.0,51.0,1,1,1,3040.0,0
2021-03-09 21:00:00,3092.46490166631,0.0,51.0,1,1,1,3040.0,0
2021-03-09 21:15:00,3106.2114653453987,0.0,39.82,1,1,1,3040.0,0
2021-03-09 21:30:00,3045.2175221394937,0.0,39.82,1,1,1,3040.0,0
2021-03-09 21:45:00,2814.5835719108413,0.0,39.82,1,1,1,3040.0,1
2021-03-09 22:00:00,2767.9668722318033,0.0,39.82,1,1,1,3040.0,1
2021-03-09 22:15:00,2741.2966268163545,0.0,35.95,1,1,1,3040.0,1
2021-03-09 22:30:00,2611.960261690692,0.0,35.95,1,1,1,3040.0,1
2021-03-09 22:45:00,2501.967476317625,0.0,35.95,1,1,1,3040.0,1
2021-03-09 23:00:00,2430.4893912427206,0.0,35.95,1,1,1,3040.0,1
2021-03-09 23:15:00,2402.0536980386596,0.0,29.15,1,1,1,3040.0,1
2021-03-09 23:30:00,2339.1473748214935,0.0,29.15,1,1,1,3040.0,1
2021-03-09 23:45:00,2238.1602480508736,0.0,29.15,1,1,1,3040.0,1
2021-03-10 00:00:00,2130.9935302354575,0.0,24.19,1,1,1,3040.0,1
2021-03-10 00:15:00,2059.948957731984,0.0,23.63,1,1,1,3040.0,1
2021-03-10 00:30:00,2069.918020026156,0.0,23.63,1,1,1,3040.0,1
2021-03-10 00:45:00,2035.7749445679697,0.0,23.63,1,1,1,3040.0,1
2021-03-10 01:00:00,1937.47554375044,0.0,23.63,1,1,1,3040.0,1
2021-03-10 01:15:00,1946.2359391820526,0.0,22.25,1,1,1,3040.0,1
2021-03-10 01:30:00,1939.108406552869,0.0,22.25,1,1,1,3040.0,1
2021-03-10 01:45:00,1894.9187413649777,0.0,22.25,1,1,1,3040.0,1
2021-03-10 02:00:00,1932.7288244042836,0.0,22.25,1,1,1,3040.0,1
2021-03-10 02:15:00,1877.3830504760579,0.0,19.44,1,1,1,3040.0,1
2021-03-10 02:30:00,1895.6698509613057,0.0,19.44,1,1,1,3040.0,1
2021-03-10 02:45:00,1864.12702485272,0.0,19.44,1,1,1,3040.0,1
2021-03-10 03:00:00,1859.1457274198112,0.0,19.44,1,1,1,3040.0,1
2021-03-10 03:15:00,1940.8739475312434,0.0,21.92,1,1,1,3040.0,1
2021-03-10 03:30:00,1942.8709862933092,0.309672,21.92,1,1,1,3040.309672,1
2021-03-10 03:45:00,1851.4303883598595,1.54836,21.92,1,1,1,3041.54836,1
2021-03-10 04:00:00,1799.5235380442434,4.025736,21.92,1,1,1,3044.025736,1
2021-03-10 04:15:00,1811.3898813502763,14.729616,25.22,1,1,1,3054.729616,1
2021-03-10 04:30:00,1840.164476237727,23.982076799999998,25.22,1,1,1,3063.9820768,1
2021-03-10 04:45:00,1830.4872534523745,45.7075872,25.22,1,1,1,3085.7075872,1
2021-03-10 05:00:00,1871.5311565988354,56.77095599999999,25.22,1,1,1,3096.770956,1
2021-03-10 05:15:00,1965.3755680902234,86.1736392,31.0,1,1,1,3126.1736392,1
2021-03-10 05:30:00,2069.605928663577,99.3670128,31.0,1,1,1,3139.3670128,1
2021-03-10 05:45:00,2163.7783645531968,134.4124584,31.0,1,1,1,3174.4124584,1
2021-03-10 06:00:00,2323.4031694271553,162.2465856,31.0,1,1,1,3202.2465856,1
2021-03-10 06:15:00,2498.6644294288058,223.7999544,43.51,1,1,1,3263.7999544,1
2021-03-10 06:30:00,2497.3527471000416,264.5366328,43.51,1,1,1,3304.5366328,1
2021-03-10 06:45:00,2635.228398363778,321.4987776,43.51,1,1,1,3361.4987776,1
2021-03-10 07:00:00,2705.7270782764504,358.6567248,43.51,1,1,1,3398.6567248,1
2021-03-10 07:15:00,2854.467862241674,442.6236144,45.73,1,1,1,3482.6236144,1
2021-03-10 07:30:00,2803.857002769911,505.99866240000006,45.73,1,1,1,3545.9986624000003,1
2021-03-10 07:45:00,2852.8447439288134,553.1859432,45.73,1,1,1,3593.1859432,1
2021-03-10 08:00:00,2832.8392666500877,527.9382504000001,45.73,1,1,1,3567.9382504,1
2021-03-10 08:15:00,3032.6433659939153,514.4150088,47.06,1,1,1,3554.4150088,1
2021-03-10 08:30:00,3027.539480770951,559.9731456,47.06,1,1,1,3599.9731456,1
2021-03-10 08:45:00,2936.6323900467005,585.5695559999999,47.06,1,1,1,3625.569556,1
2021-03-10 09:00:00,3043.32494451115,694.6400736,47.06,1,1,1,3734.6400736,1
2021-03-10 09:15:00,2872.2150796740084,759.9660552,42.62,1,1,1,3799.9660552,1
2021-03-10 09:30:00,2886.837079437918,932.2769808,42.62,1,1,1,3972.2769808000003,1
2021-03-10 09:45:00,3056.045833592762,776.139012,42.62,1,1,1,3816.139012,1
2021-03-10 10:00:00,3124.206670232028,792.2473416,42.62,1,1,1,3832.2473416000003,1
2021-03-10 10:15:00,3328.7076457593394,1053.5472287999999,40.49,1,1,1,4093.5472288,1
2021-03-10 10:30:00,3283.652443485593,962.3111256,40.49,1,1,1,4002.3111256,1
2021-03-10 10:45:00,3207.9969039998,985.5486431999999,40.49,1,1,1,4025.5486432,1
2021-03-10 11:00:00,3110.035723491193,1080.1467071999998,40.49,1,1,1,4120.1467072,1
2021-03-10 11:15:00,3150.217785137902,941.7381336,37.4,1,1,1,3981.7381336,1
2021-03-10 11:30:00,3181.582883416066,917.1905687999999,37.4,1,1,1,3957.1905687999997,1
2021-03-10 11:45:00,3106.3227085789094,1118.3171472,37.4,1,1,1,4158.317147199999,1
2021-03-10 12:00:00,3116.2168239087023,1213.382412,37.4,1,1,1,4253.382412,1
2021-03-10 12:15:00,3018.086652667802,974.026152,35.7,1,1,1,4014.026152,1
2021-03-10 12:30:00,3096.4570787268503,960.8825952,35.7,1,1,1,4000.8825951999997,1
2021-03-10 12:45:00,3227.0679525198266,963.827172,35.7,1,1,1,4003.8271720000002,1
2021-03-10 13:00:00,3106.0922042920056,1018.9030103999999,35.7,1,1,1,4058.9030104,1
2021-03-10 13:15:00,3243.8302089028807,862.2197496,35.49,1,1,1,3902.2197496,1
2021-03-10 13:30:00,3267.1397837046516,799.7804496,35.49,1,1,1,3839.7804496,1
2021-03-10 13:45:00,3018.443203260867,840.4484616,35.49,1,1,1,3880.4484616,1
2021-03-10 14:00:00,2954.031533347366,753.4548647999999,35.49,1,1,1,3793.4548648,1
2021-03-10 14:15:00,3055.882515862449,729.9117143999999,35.25,1,1,1,3769.9117144,1
2021-03-10 14:30:00,3258.844342015949,654.7489343999999,35.25,1,1,1,3694.7489344,1
2021-03-10 14:45:00,3293.2998165778527,447.65376480000003,35.25,1,1,1,3487.6537648,1
2021-03-10 15:00:00,3215.340951527327,353.5229016,35.25,1,1,1,3393.5229016,1
2021-03-10 15:15:00,3399.805699385223,378.28185119999995,33.49,1,1,1,3418.2818512,1
2021-03-10 15:30:00,3452.070101202799,412.57061999999996,33.49,1,1,1,3452.57062,1
2021-03-10 15:45:00,3428.2713532759994,242.069256,33.49,1,1,1,3282.0692559999998,0
2021-03-10 16:00:00,3404.7537814343264,221.7426552,33.49,1,1,1,3261.7426552,0
2021-03-10 16:15:00,3320.4109406520347,226.6475904,40.73,1,1,1,3266.6475904,0
2021-03-10 16:30:00,3220.3866726883334,239.06274480000002,40.73,1,1,1,3279.0627448,1
2021-03-10 16:45:00,3109.9310753080863,233.2813032,40.73,1,1,1,3273.2813032,1
2021-03-10 17:00:00,3141.1497557998937,151.1926416,40.73,1,1,1,3191.1926416,1
2021-03-10 17:15:00,3045.233277644139,94.3637904,45.1,1,1,1,3134.3637904,1
2021-03-10 17:30:00,3057.556729941114,123.5402784,45.1,1,1,1,3163.5402784,1
2021-03-10 17:45:00,3005.8113966770015,100.7551512,45.1,1,1,1,3140.7551512,1
2021-03-10 18:00:00,3062.3832962752795,87.13631520000001,45.1,1,1,1,3127.1363152,1
2021-03-10 18:15:00,2996.6482599935875,62.6574168,51.44,1,1,1,3102.6574168,1
2021-03-10 18:30:00,2956.549053090903,55.47168,51.44,1,1,1,3095.47168,1
2021-03-10 18:45:00,2875.5843339898793,39.096763200000005,51.44,1,1,1,3079.0967632,1
2021-03-10 19:00:00,2818.760134026626,28.0643616,51.44,1,1,1,3068.0643616,1
2021-03-10 19:15:00,2738.55416162446,5.883768,43.27,1,1,1,3045.883768,1
2021-03-10 19:30:00,2774.4459684939034,1.858032,43.27,1,1,1,3041.858032,1
2021-03-10 19:45:00,2681.1156633975133,0.0,43.27,1,1,1,3040.0,1
2021-03-10 20:00:00,2742.545516037405,0.0,43.27,1,1,1,3040.0,1
2021-03-10 20:15:00,2743.3596653058803,0.0,38.13,1,1,1,3040.0,1
2021-03-10 20:30:00,2761.640451144631,0.0,38.13,1,1,1,3040.0,1
2021-03-10 20:45:00,2681.5662492057268,0.0,38.13,1,1,1,3040.0,1
2021-03-10 21:00:00,2648.4782337334923,0.0,38.13,1,1,1,3040.0,1
2021-03-10 21:15:00,2694.6026139782766,0.0,34.2,1,1,1,3040.0,1
2021-03-10 21:30:00,2688.8793622686308,0.0,34.2,1,1,1,3040.0,1
2021-03-10 21:45:00,2643.2212848511076,0.0,34.2,1,1,1,3040.0,1
2021-03-10 22:00:00,2594.7298514455892,0.0,34.2,1,1,1,3040.0,1
2021-03-10 22:15:00,2491.2450370141755,0.0,28.08,1,1,1,3040.0,1
2021-03-10 22:30:00,2474.132627129003,0.0,28.08,1,1,1,3040.0,1
2021-03-10 22:45:00,2417.488003754391,0.0,28.08,1,1,1,3040.0,1
2021-03-10 23:00:00,2275.7400126831844,0.0,28.08,1,1,1,3040.0,1
2021-03-10 23:15:00,2170.3026022274958,0.0,23.88,1,1,1,3040.0,1
2021-03-10 23:30:00,2168.723799829038,0.0,23.88,1,1,1,3040.0,1
2021-03-10 23:45:00,2137.862438062282,0.0,23.88,1,1,1,3040.0,1
2021-03-11 00:00:00,2228.938753905207,0.0,28.98,1,1,1,3040.0,1
2021-03-11 00:15:00,2220.613461529758,0.0,26.23,1,1,1,3040.0,1
2021-03-11 00:30:00,2166.5032554346503,0.0,26.23,1,1,1,3040.0,1
2021-03-11 00:45:00,2142.597180007336,0.0,26.23,1,1,1,3040.0,1
2021-03-11 01:00:00,2064.083440006161,0.0,26.23,1,1,1,3040.0,1
2021-03-11 01:15:00,2023.2662841432843,0.0,25.02,1,1,1,3040.0,1
2021-03-11 01:30:00,2058.864870665576,0.0,25.02,1,1,1,3040.0,1
2021-03-11 01:45:00,2036.0732646342285,0.0,25.02,1,1,1,3040.0,1
2021-03-11 02:00:00,1995.566322961573,0.0,25.02,1,1,1,3040.0,1
2021-03-11 02:15:00,1955.9682292733914,0.0,24.87,1,1,1,3040.0,1
2021-03-11 02:30:00,1923.0137799787813,0.0,24.87,1,1,1,3040.0,1
2021-03-11 02:45:00,1896.250195796737,0.309672,24.87,1,1,1,3040.309672,1
2021-03-11 03:00:00,1899.7589045132784,0.309672,24.87,1,1,1,3040.309672,1
2021-03-11 03:15:00,1902.100657566289,0.0,25.9,1,1,1,3040.0,1
2021-03-11 03:30:00,1907.0226860759392,0.309672,25.9,1,1,1,3040.309672,1
2021-03-11 03:45:00,1824.1903037975994,2.167704,25.9,1,1,1,3042.167704,1
2021-03-11 04:00:00,1823.266831163485,4.64508,25.9,1,1,1,3044.64508,1
2021-03-11 04:15:00,1922.4808702950422,6.439158,26.89,1,1,1,3046.439158,1
2021-03-11 04:30:00,1860.9287387980612,15.1395948,26.89,1,1,1,3055.1395948,1
2021-03-11 04:45:00,1919.596747076226,33.481602,26.89,1,1,1,3073.481602,1
2021-03-11 05:00:00,1912.0867058393596,43.017480000000006,26.89,1,1,1,3083.01748,1
2021-03-11 05:15:00,1925.6859616696825,65.87800560000001,38.3,1,1,1,3105.8780056,1
2021-03-11 05:30:00,1974.329571062513,82.42324200000002,38.3,1,1,1,3122.423242,1
2021-03-11 05:45:00,2117.7732460350708,117.5191776,38.3,1,1,1,3157.5191776,1
2021-03-11 06:00:00,2181.7920042615115,139.3025832,38.3,1,1,1,3179.3025832,1
2021-03-11 06:15:00,2288.082581538884,183.90141,51.55,1,1,1,3223.90141,1
2021-03-11 06:30:00,2305.465912365896,210.9734748,51.55,1,1,1,3250.9734748,1
2021-03-11 06:45:00,2327.439629957071,255.0323952,51.55,1,1,1,3295.0323952,1
2021-03-11 07:00:00,2424.769916170018,238.69719719999998,51.55,1,1,1,3278.6971972,1
2021-03-11 07:15:00,2639.362841128449,342.1754424,52.34,1,1,1,3382.1754424,1
2021-03-11 07:30:00,2623.0476913151065,294.8286132,52.34,1,1,1,3334.8286132,1
2021-03-11 07:45:00,2488.9954660694793,359.44975439999996,52.34,1,1,1,3399.4497544,1
2021-03-11 08:00:00,2548.842608296096,511.3687788,52.34,1,1,1,3551.3687787999997,1
2021-03-11 08:15:00,2701.5093223602216,591.2755992,41.13,1,1,1,3631.2755992,1
2021-03-11 08:30:00,2673.2387340385035,596.8476756,41.13,1,1,1,3636.8476756,1
2021-03-11 08:45:00,2596.607637045338,727.6538016,41.13,1,1,1,3767.6538016,1
2021-03-11 09:00:00,2959.3317025171814,861.658974,41.13,1,1,1,3901.658974,1
2021-03-11 09:15:00,2543.067382231211,672.722028,37.57,1,1,1,3712.722028,1
2021-03-11 09:30:00,2821.2313146548154,744.1243128000001,37.57,1,1,1,3784.1243128,1
2021-03-11 09:45:00,2813.0466167330587,608.020776,37.57,1,1,1,3648.020776,1
2021-03-11 10:00:00,2798.625778349183,507.20907600000004,37.57,1,1,1,3547.209076,1
2021-03-11 10:15:00,2813.185333292782,798.5350295999998,32.85,1,1,1,3838.5350295999997,1
2021-03-11 10:30:00,2710.5439843159465,797.6598696,32.85,1,1,1,3837.6598696,1
2021-03-11 10:45:00,2889.802620325372,604.5322536,32.85,1,1,1,3644.5322536,1
2021-03-11 11:00:00,2696.95684183915,777.3797195999999,32.85,1,1,1,3817.3797196,1
2021-03-11 11:15:00,2898.0703435320142,797.1522768,29.46,1,1,1,3837.1522768,1
2021-03-11 11:30:00,2925.6941743790667,911.4017220000001,29.46,1,1,1,3951.401722,1
2021-03-11 11:45:00,3086.17900060044,692.5592124,29.46,1,1,1,3732.5592124,1
2021-03-11 12:00:00,2801.2572538623813,792.6822288000001,29.46,1,1,1,3832.6822288000003,1
2021-03-11 12:15:00,2731.6971960497594,707.9108652,27.41,1,1,1,3747.9108652,1
2021-03-11 12:30:00,2702.0000805491904,669.4112303999999,27.41,1,1,1,3709.4112304,1
2021-03-11 12:45:00,2801.2059774403333,855.1397052,27.41,1,1,1,3895.1397052,1
2021-03-11 13:00:00,2765.6042521632153,940.5654192,27.41,1,1,1,3980.5654192,1
2021-03-11 13:15:00,2803.5388467577486,786.9707999999999,27.28,1,1,1,3826.9708,1
2021-03-11 13:30:00,2607.38311400741,680.3406324000001,27.28,1,1,1,3720.3406324000002,1
2021-03-11 13:45:00,2460.827019935955,576.4046112,27.28,1,1,1,3616.4046112,1
2021-03-11 14:00:00,2347.939596347494,561.3902316,27.28,1,1,1,3601.3902316,1
2021-03-11 14:15:00,2732.9136227921595,616.8255587999998,27.0,1,1,1,3656.8255587999997,1
2021-03-11 14:30:00,3000.4945193393887,506.89536480000004,27.0,1,1,1,3546.8953648,1
2021-03-11 14:45:00,3244.4102602574576,393.7863204,27.0,1,1,1,3433.7863204,1
2021-03-11 15:00:00,3129.437278831517,361.01629080000004,27.0,1,1,1,3401.0162908,1
2021-03-11 15:15:00,3240.2730645193988,391.31634959999997,27.6,1,1,1,3431.3163495999997,1
2021-03-11 15:30:00,3264.675090739189,288.9859104,27.6,1,1,1,3328.9859104,1
2021-03-11 15:45:00,3350.895467943272,297.1080684,27.6,1,1,1,3337.1080684,0
2021-03-11 16:00:00,3443.948654062677,316.09567439999995,27.6,1,1,1,3356.0956744,0
2021-03-11 16:15:00,3435.051283610851,262.4887584,28.41,1,1,1,3302.4887584,0
2021-03-11 16:30:00,3214.258526053358,127.49128919999998,28.41,1,1,1,3167.4912892,0
2021-03-11 16:45:00,3069.0190033384865,131.940468,28.41,1,1,1,3171.940468,1
2021-03-11 17:00:00,3134.02010722859,109.8823968,28.41,1,1,1,3149.8823968,1
2021-03-11 17:15:00,3155.654092395148,156.2106744,31.03,1,1,1,3196.2106744,1
2021-03-11 17:30:00,3028.2688410288424,129.2052564,31.03,1,1,1,3169.2052564,1
2021-03-11 17:45:00,3011.7586497143034,85.91916959999999,31.03,1,1,1,3125.9191696,1
2021-03-11 18:00:00,3019.854237546992,69.4210572,31.03,1,1,1,3109.4210572,1
2021-03-11 18:15:00,3000.948706455725,34.92628920000001,36.49,1,1,1,3074.9262892,1
2021-03-11 18:30:00,3015.994935084099,19.7032176,36.49,1,1,1,3059.7032176,1
2021-03-11 18:45:00,2991.1741697529083,20.1966732,36.49,1,1,1,3060.1966732,1
2021-03-11 19:00:00,3034.2683774024435,14.882432399999999,36.49,1,1,1,3054.8824324,1
2021-03-11 19:15:00,2998.182695010381,5.883768,36.32,1,1,1,3045.883768,1
2021-03-11 19:30:00,3053.887874184143,2.477376,36.32,1,1,1,3042.477376,0
2021-03-11 19:45:00,3084.9760782442977,0.0,36.32,1,1,1,3040.0,0
2021-03-11 20:00:00,3103.5402730928804,0.0,36.32,1,1,1,3040.0,0
2021-03-11 20:15:00,3195.4352686606217,0.0,34.93,1,1,1,3040.0,0
2021-03-11 20:30:00,3181.477760678364,0.0,34.93,1,1,1,3040.0,0
2021-03-11 20:45:00,3195.419376321465,0.0,34.93,1,1,1,3040.0,0
2021-03-11 21:00:00,3135.5326567026195,0.0,34.93,1,1,1,3040.0,0
2021-03-11 21:15:00,3173.8401005165015,0.0,38.9,1,1,1,3040.0,0
2021-03-11 21:30:00,3215.154441027382,0.0,38.9,1,1,1,3040.0,0
2021-03-11 21:45:00,3021.8038671188915,0.0,38.9,1,1,1,3040.0,1
2021-03-11 22:00:00,2936.1534713092947,0.0,38.9,1,1,1,3040.0,1
2021-03-11 22:15:00,2869.4279975913164,0.0,31.97,1,1,1,3040.0,1
2021-03-11 22:30:00,2746.4115619401014,0.0,31.97,1,1,1,3040.0,1
2021-03-11 22:45:00,2643.8833325896135,0.0,31.97,1,1,1,3040.0,1
2021-03-11 23:00:00,2576.2154947854365,0.0,31.97,1,1,1,3040.0,1
2021-03-11 23:15:00,2461.841279067499,0.0,28.9,1,1,1,3040.0,1
2021-03-11 23:30:00,2405.464294302261,0.0,28.9,1,1,1,3040.0,1
2021-03-11 23:45:00,2299.3540961943086,0.0,28.9,1,1,1,3040.0,1
2021-03-12 00:00:00,2038.3553549128071,0.0,34.5,1,1,1,3040.0,1
2021-03-12 00:15:00,2022.7769159170853,0.0,32.4,1,1,1,3040.0,1
2021-03-12 00:30:00,1980.4859700640804,0.0,32.4,1,1,1,3040.0,1
2021-03-12 00:45:00,1983.5035171851634,0.0,32.4,1,1,1,3040.0,1
2021-03-12 01:00:00,1938.91578119286,0.0,32.4,1,1,1,3040.0,1
2021-03-12 01:15:00,1905.1138326596338,0.0,31.98,1,1,1,3040.0,1
2021-03-12 01:30:00,1912.8700560884586,0.0,31.98,1,1,1,3040.0,1
2021-03-12 01:45:00,1920.849148266172,0.0,31.98,1,1,1,3040.0,1
2021-03-12 02:00:00,1914.694000987835,0.0,31.98,1,1,1,3040.0,1
2021-03-12 02:15:00,1885.9449066523914,0.0,30.27,1,1,1,3040.0,1
2021-03-12 02:30:00,1887.4242388837185,0.0,30.27,1,1,1,3040.0,1
2021-03-12 02:45:00,1868.6951453403249,0.0,30.27,1,1,1,3040.0,1
2021-03-12 03:00:00,1855.4836975156074,0.0,30.27,1,1,1,3040.0,1
2021-03-12 03:15:00,1917.7081947320871,0.0,30.0,1,1,1,3040.0,1
2021-03-12 03:30:00,1860.400294841605,0.0,30.0,1,1,1,3040.0,1
2021-03-12 03:45:00,1769.8788541888025,3.2529024,30.0,1,1,1,3043.2529024,1
2021-03-12 04:00:00,1764.404685782662,5.5767888,30.0,1,1,1,3045.5767888,1
2021-03-12 04:15:00,1904.5806648653136,18.0067536,30.03,1,1,1,3058.0067536,1
2021-03-12 04:30:00,1869.6910680326175,23.7383784,30.03,1,1,1,3063.7383784,1
2021-03-12 04:45:00,1840.1423087018627,61.4510424,30.03,1,1,1,3101.4510424,1
2021-03-12 05:00:00,1857.672447015894,77.4960912,30.03,1,1,1,3117.4960912,1
